,1995-01,1996-01,1996-02,1996-03,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11
2009-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,5,1,3,1,0,1,0,1,3,1,0,0,0,0,0,0,0,0,1,1,0,6,29,11,20,6,7,5,10,4,5,6,8,5,2,29,6,3,3,3,1,1,3,3,6,11,4,4,1,6,0,3,9,2,0,5,2,9,3,6,4,7,13,3,5,5,2,4,4,5,8,8,5,7,4,7,8,4,6,6,3,4,9,10,6,5,6,32,13,27,12,3,9,5,8,8,7,19,13,12,10,11,13,13,12,10,11,13,15,17,21,14,20,12,20,13,5,15,17,14,28,24,20,19,20,8,16,25,23,17,38,42,32,40,22,33,21,19,34,34,29,48,70,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,4,1,4,0,0,0,0,0,4,1,0,0,3,0,0,0,0,0,1,1,0,6,41,15,18,9,4,6,9,4,4,4,10,3,2,29,3,5,1,3,1,2,4,5,11,12,3,7,2,4,2,2,9,3,0,5,5,6,3,6,3,8,19,3,4,6,3,3,3,3,9,7,6,8,5,7,7,4,6,8,4,5,7,13,9,7,6,31,18,18,16,8,9,10,9,8,9,19,14,18,11,9,17,13,6,12,14,10,11,14,20,16,16,10,13,16,9,13,15,17,26,19,22,19,19,10,18,27,17,20,43,33,30,42,29,33,23,25,25,33,23,35,40,63,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,4,1,5,0,0,0,2,1,5,2,0,0,2,0,0,0,0,0,1,1,0,8,40,17,21,10,8,8,9,4,7,8,8,2,4,34,5,6,2,4,1,1,3,7,9,13,5,7,1,6,1,3,6,2,1,5,4,8,6,8,4,8,16,3,6,5,3,6,3,4,9,11,6,14,4,9,6,6,9,6,5,7,10,13,8,11,5,36,15,28,16,6,12,12,7,10,10,20,11,14,15,12,22,12,10,11,12,14,15,21,25,16,20,8,17,19,11,11,16,18,25,30,23,21,20,9,23,25,18,20,37,37,37,41,23,31,26,26,28,30,28,25,37,49,85,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,1,3,0,0,1,0,4,4,1,0,0,1,0,0,0,0,0,1,1,0,6,33,10,25,8,7,4,6,5,3,6,9,3,3,28,2,3,1,4,1,1,4,6,8,10,5,7,3,5,3,2,3,2,1,3,5,8,2,5,3,5,17,2,5,5,2,6,3,3,9,8,9,8,4,7,7,5,5,6,5,6,6,8,8,8,7,31,11,20,14,8,6,9,8,12,9,20,12,13,13,7,16,14,6,12,8,12,11,14,19,12,17,4,19,15,8,8,15,13,20,23,23,22,10,12,16,19,23,21,28,37,34,33,28,29,20,26,22,26,20,24,33,38,53,76,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,4,1,3,0,0,0,0,4,4,1,0,0,0,0,1,0,0,0,1,2,0,8,36,12,26,10,7,8,9,6,4,7,8,2,2,30,6,6,2,2,2,1,4,5,12,14,6,3,1,5,1,3,7,3,1,3,5,8,4,6,5,6,20,2,3,8,4,5,3,4,9,8,5,7,5,8,11,7,8,5,2,5,4,6,9,6,7,31,17,25,16,6,8,11,11,11,11,17,12,17,11,10,14,16,8,10,11,9,16,25,22,12,15,8,19,21,11,12,16,14,20,22,19,22,18,7,21,22,27,20,35,35,31,27,28,32,15,26,21,21,17,30,36,34,41,48,61,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,4,3,1,4,0,0,0,2,2,5,0,0,0,0,0,1,0,0,0,1,1,0,6,20,10,19,9,4,6,7,3,2,5,8,3,2,27,4,5,1,2,0,1,4,7,8,13,6,4,1,7,2,3,5,3,0,4,5,10,3,4,4,6,10,2,3,5,4,4,3,3,6,8,5,4,4,5,4,12,10,8,6,4,9,7,7,6,4,24,14,26,11,7,5,8,8,11,8,16,9,9,14,9,14,11,5,10,11,14,10,18,17,15,13,10,12,15,8,10,14,14,15,26,17,21,17,10,19,22,20,22,32,32,34,25,27,30,21,22,23,23,22,22,26,31,29,46,31,66,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,4,2,3,0,0,0,0,3,5,0,0,0,0,0,1,0,0,0,1,1,0,8,25,10,18,6,4,6,8,5,6,2,9,4,1,20,3,6,1,2,1,2,5,5,8,11,7,3,1,7,0,2,4,3,0,3,6,8,1,7,4,6,11,1,3,6,4,3,2,2,7,7,5,7,5,6,5,10,6,4,3,4,6,4,9,5,2,31,11,20,12,6,5,9,8,9,8,17,10,11,12,8,12,11,7,9,12,11,7,18,14,14,13,9,15,18,8,17,15,14,19,22,20,20,16,14,20,15,15,17,30,24,30,25,30,20,17,24,19,27,22,20,22,28,40,34,25,46,69,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,3,1,3,0,0,0,1,2,3,1,0,0,1,0,0,1,0,0,1,1,0,5,28,9,14,8,6,6,8,4,5,5,5,4,3,25,4,3,1,2,1,1,3,4,8,7,5,4,2,7,3,4,7,2,0,3,4,7,1,4,3,5,15,4,5,6,4,3,3,3,7,4,5,9,2,7,4,7,5,6,3,1,6,6,5,6,3,22,9,17,19,5,9,6,5,10,7,18,8,11,10,5,14,13,10,9,7,14,9,13,17,14,12,8,17,17,10,12,9,12,15,23,14,17,11,12,16,20,19,13,26,26,28,30,24,19,11,14,19,21,18,18,24,24,26,22,22,32,38,79,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,3,2,4,0,0,0,0,3,6,1,0,0,1,0,0,0,0,0,1,1,0,6,28,14,22,8,3,7,7,6,3,5,5,3,3,25,6,2,2,4,1,1,2,6,7,7,5,3,3,5,3,3,5,2,1,4,6,8,1,5,3,5,14,3,3,6,5,3,2,5,6,7,5,7,3,8,4,6,7,9,4,4,4,6,6,8,2,29,11,22,15,8,4,7,5,9,6,17,10,12,14,7,12,17,12,6,7,12,8,16,16,11,19,8,14,18,9,7,14,8,18,28,15,22,14,7,10,20,17,19,34,25,30,32,25,21,16,15,22,26,23,16,26,27,29,16,18,33,22,51,83,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,4,1,4,0,0,0,1,3,4,0,0,0,2,0,0,0,0,0,1,1,0,6,24,14,23,7,4,5,8,5,4,5,9,1,1,26,5,3,2,2,1,2,4,5,6,9,3,4,3,6,3,2,6,4,1,3,5,8,3,6,6,8,12,3,7,5,3,2,4,4,6,7,5,8,5,8,8,9,8,8,4,6,6,8,7,10,6,24,14,23,14,8,6,6,7,14,8,19,7,12,9,5,10,14,11,6,12,12,14,20,12,12,18,9,13,18,12,18,14,9,17,28,12,19,16,11,14,22,18,16,27,29,23,30,28,22,19,15,21,23,19,19,21,18,31,21,18,28,27,48,53,101,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,4,0,3,1,0,0,0,4,4,1,0,0,0,0,1,0,0,0,1,1,0,8,24,10,14,4,5,4,6,4,2,6,8,1,0,29,3,3,1,1,2,2,5,6,6,8,6,1,4,4,2,2,4,3,0,3,4,9,4,7,2,7,15,4,3,5,2,2,3,1,7,8,6,7,4,6,5,7,6,5,4,6,5,6,4,7,6,33,11,23,15,5,8,11,7,14,12,15,15,9,10,7,10,12,8,11,9,12,10,14,14,19,13,9,13,17,11,13,15,15,14,22,14,17,15,8,11,18,15,16,26,29,27,22,25,22,17,19,20,28,17,16,28,20,25,22,18,25,16,40,41,73,92,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,4,0,4,0,0,0,0,2,3,0,0,0,1,0,1,0,0,0,1,1,0,6,28,10,13,6,3,6,6,4,5,5,5,1,1,23,3,5,1,3,1,2,5,3,8,7,3,6,4,5,1,3,3,2,0,3,5,7,2,5,1,5,14,6,6,4,4,1,5,3,4,7,5,7,3,6,3,7,5,7,5,4,6,7,6,7,2,26,8,22,15,5,7,9,6,5,7,15,10,11,10,7,10,12,9,9,10,11,11,17,14,14,12,12,15,12,10,15,12,14,14,29,9,12,14,8,11,21,12,18,29,28,20,21,19,18,12,13,16,22,16,13,18,21,22,16,15,19,21,37,40,51,62,122,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,4,0,4,1,0,0,0,2,3,0,0,0,0,0,1,0,0,0,1,1,1,7,30,12,17,6,5,4,5,3,4,3,8,2,1,25,6,4,1,2,1,1,1,5,9,7,5,2,3,5,1,2,4,3,0,4,7,7,3,5,3,4,13,3,3,6,3,3,4,2,6,5,6,8,4,8,4,6,5,8,5,6,7,10,7,6,2,23,12,18,16,5,4,9,4,8,6,20,13,11,13,5,13,11,8,9,11,11,12,16,13,13,17,10,10,18,8,14,18,16,14,26,13,18,11,6,12,18,13,16,26,33,25,22,22,16,14,13,13,17,18,16,14,13,23,22,17,20,16,30,31,51,44,81,115,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3,4,0,4,0,0,0,1,3,5,1,0,0,0,0,1,0,0,0,1,1,0,8,33,15,21,7,4,5,7,3,6,2,11,4,2,25,3,2,1,2,1,2,2,4,8,9,7,3,3,5,1,2,5,4,0,3,5,6,3,6,5,7,10,4,3,7,4,4,1,2,5,6,5,5,3,4,3,5,5,4,3,7,6,9,6,8,4,26,14,23,12,6,5,8,4,9,10,16,12,12,11,6,14,13,11,11,8,12,11,16,18,11,13,10,13,16,8,16,12,16,13,24,25,12,13,6,18,20,11,13,27,23,27,23,24,14,14,20,23,20,17,13,14,18,24,19,11,21,19,30,26,41,43,58,71,99,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,5,0,3,0,0,0,0,2,5,1,0,0,1,0,1,0,0,0,1,1,0,6,34,9,17,8,5,5,6,4,8,7,10,2,2,31,5,4,1,3,1,1,5,5,5,9,6,4,2,6,3,1,7,3,1,4,6,7,1,7,4,10,14,5,3,6,5,3,5,4,7,6,4,10,4,7,5,8,6,6,6,3,11,9,8,5,6,26,16,18,12,7,8,9,4,9,9,19,13,13,11,8,14,11,9,8,8,9,14,18,16,12,13,9,8,15,9,11,11,15,21,25,22,19,13,7,14,20,22,21,35,33,28,28,24,20,13,16,14,17,18,17,17,17,22,20,13,22,19,33,29,55,46,50,61,72,105,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,3,0,3,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,1,0,4,26,9,22,5,4,8,5,3,4,6,11,4,3,22,3,5,2,3,1,1,2,4,6,8,5,6,2,3,2,4,4,3,1,3,3,8,2,5,3,6,13,1,5,6,4,4,2,1,7,8,3,11,3,3,6,3,5,6,3,4,6,7,6,7,4,25,13,22,7,5,4,5,8,8,6,16,14,12,10,9,9,9,9,10,6,8,11,16,11,9,12,7,10,16,6,11,11,12,17,21,15,16,11,8,16,21,15,13,21,26,26,29,27,13,13,15,13,20,14,14,15,21,23,17,12,17,13,26,33,35,40,49,54,45,52,100,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,4,0,4,0,0,0,0,4,3,1,0,0,1,0,1,0,0,0,1,1,0,3,28,11,20,6,6,4,7,3,5,4,9,2,2,23,4,2,1,3,0,3,3,3,11,6,4,4,1,6,2,3,5,3,0,4,5,6,2,4,5,8,9,5,4,8,4,1,6,3,6,9,5,4,3,7,5,5,6,6,5,5,4,9,4,4,3,27,13,21,11,4,6,3,5,7,5,15,12,16,9,8,9,11,5,10,7,7,6,16,16,11,12,6,8,16,10,9,14,14,18,21,14,16,10,8,14,17,17,15,24,24,25,22,23,19,18,17,16,15,15,17,17,16,23,18,15,20,14,28,25,37,40,43,55,38,49,73,80,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,3,1,3,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,1,0,4,20,11,17,8,6,5,2,4,4,3,10,2,1,25,1,3,1,3,0,1,4,5,7,7,4,2,2,5,2,2,5,3,1,4,2,9,1,5,1,7,11,2,7,5,3,5,3,3,6,5,2,5,2,5,5,4,7,3,5,3,4,8,5,6,1,21,11,14,13,5,5,4,8,5,9,13,12,12,6,7,10,13,9,6,10,5,5,16,12,9,9,8,12,10,6,11,4,13,12,15,16,11,11,6,16,11,12,11,21,15,25,23,24,15,11,14,11,15,11,15,12,13,18,12,11,16,15,27,28,34,33,40,49,34,41,47,44,99,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,1,3,1,0,0,1,3,4,2,0,0,0,0,0,0,0,0,1,2,0,5,31,12,15,3,4,4,6,3,3,3,8,4,1,28,2,3,1,2,1,2,4,4,6,9,2,3,2,5,4,2,4,2,0,4,4,8,0,5,0,6,7,3,7,6,1,3,3,4,5,7,3,5,1,4,5,5,7,4,4,3,2,7,3,9,1,26,9,18,9,6,6,3,5,4,6,12,9,9,9,8,10,8,9,9,6,4,12,15,12,6,11,12,7,11,8,9,9,8,12,16,14,14,12,9,10,16,14,16,19,20,21,25,26,24,12,13,8,17,13,13,17,17,20,19,7,15,13,25,21,36,32,37,49,29,39,41,41,61,86,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,3,1,4,0,0,0,0,2,3,0,0,0,0,0,1,1,0,0,1,2,0,5,24,12,15,3,5,5,5,5,3,5,8,3,2,29,4,4,0,3,0,2,3,4,8,6,3,1,3,7,2,3,6,3,0,3,3,8,0,6,4,3,9,1,5,5,4,3,2,2,7,5,4,5,3,4,6,7,6,5,5,5,4,7,5,6,2,24,10,10,11,7,5,5,5,7,7,11,9,9,12,7,7,12,6,9,6,4,10,16,13,8,5,6,9,15,9,9,8,13,11,16,12,19,10,7,14,13,13,12,23,21,31,17,20,19,11,15,10,15,16,13,14,14,16,21,7,19,14,24,23,30,34,29,35,27,38,36,34,47,52,86,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,4,1,4,0,0,0,0,3,3,1,0,0,2,0,1,1,0,0,1,2,0,2,27,11,19,5,7,7,5,3,5,4,7,4,4,26,3,2,2,1,1,1,5,4,6,7,5,5,1,6,2,3,5,1,0,4,3,10,1,5,2,8,10,0,6,5,2,3,1,4,6,7,4,5,3,6,5,7,4,4,5,1,2,4,4,6,3,24,8,11,10,5,6,4,3,5,7,14,7,11,8,7,14,11,7,9,10,7,10,14,9,7,10,9,7,11,8,7,10,9,14,14,14,16,12,5,20,13,12,10,22,24,23,22,24,13,8,16,11,14,11,11,11,15,20,11,9,16,13,20,19,28,31,34,38,22,28,34,28,41,43,53,78,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
